artist_id,name,genre,popularity_score,formation_date,members,spotify_id,created_at,updated_at
art_000324,Neon Mountains L,punk|reggae,62.74,1975-11-30,Member 1|Member 2|Member 3,spotify_000324,2025-11-17T02:43:33.075835,2025-11-17T02:43:33.075835
art_000325,Velvet Mountains M,pop,52.92,1980-11-28,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.075841,2025-11-17T02:43:33.075841
art_000326,Dragons N,jazz,81.06,1997-11-24,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000326,2025-11-17T02:43:33.075848,2025-11-17T02:43:33.075848
art_000327,Electric Flames O,jazz,57.27,2004-11-22,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.075854,2025-11-17T02:43:33.075854
art_000328,Electric Valleys P,hip hop|disco|reggae,5.25,2000-11-23,Member 1,,2025-11-17T02:43:33.075861,2025-11-17T02:43:33.075861
art_000329,Cosmic Eagles Q,grunge,26.4,1961-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.075868,2025-11-17T02:43:33.075868
art_000330,Velvet Horizons R,country|disco|blues,10.38,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000330,2025-11-17T02:43:33.075876,2025-11-17T02:43:33.075876
art_000331,Suns S,electronic,60.55,1976-11-29,Member 1|Member 2,,2025-11-17T02:43:33.075882,2025-11-17T02:43:33.075882
art_000332,Silver Oceans T,country|punk,24.79,2019-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000332,2025-11-17T02:43:33.075889,2025-11-17T02:43:33.075889
art_000333,Velvet Valleys U,soul,60.68,1968-12-01,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000333,2025-11-17T02:43:33.075895,2025-11-17T02:43:33.075895
art_000334,Midnight Dreams V,grunge|rock|pop,12.85,1967-12-02,Member 1|Member 2|Member 3,spotify_000334,2025-11-17T02:43:33.075901,2025-11-17T02:43:33.075901
art_000335,Diamond Dreams W,reggae,19.38,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000335,2025-11-17T02:43:33.075907,2025-11-17T02:43:33.075908
art_000336,Cosmic Stars X,jazz|disco,52.07,1982-11-28,Member 1,,2025-11-17T02:43:33.075914,2025-11-17T02:43:33.075914
art_000337,Velvet Lightning Y,funk|hip hop,15.8,1970-12-01,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.075920,2025-11-17T02:43:33.075920
art_000338,Golden Skies Z,folk|classical,33.28,2019-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000338,2025-11-17T02:43:33.075928,2025-11-17T02:43:33.075928
art_000339,The Waves A,latin,14.03,1971-12-01,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.075935,2025-11-17T02:43:33.075935
art_000340,Dragons B,jazz|alternative|hip hop,52.16,1996-11-24,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000340,2025-11-17T02:43:33.075943,2025-11-17T02:43:33.075943
art_000341,Waves C,soul|disco,9.03,2001-11-23,Member 1,,2025-11-17T02:43:33.075950,2025-11-17T02:43:33.075950
art_000342,Midnight Shadows D,indie,51.78,1961-12-03,Member 1,,2025-11-17T02:43:33.075957,2025-11-17T02:43:33.075957
art_000343,Diamond Phoenix E,r&b|pop,18.48,1991-11-26,Member 1,,2025-11-17T02:43:33.075962,2025-11-17T02:43:33.075962
art_000344,Neon Horizons F,blues|r&b,23.81,1988-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000344,2025-11-17T02:43:33.075968,2025-11-17T02:43:33.075968
art_000345,Crystal Echoes G,rock|indie|reggae,65.0,1973-11-30,Member 1|Member 2,,2025-11-17T02:43:33.075974,2025-11-17T02:43:33.075974
art_000346,Steel Dragons H,country|jazz|punk,50.91,1983-11-28,Member 1|Member 2|Member 3,spotify_000346,2025-11-17T02:43:33.075981,2025-11-17T02:43:33.075981
art_000347,Horizons I,electronic,32.43,1975-11-30,Member 1|Member 2|Member 3,spotify_000347,2025-11-17T02:43:33.075986,2025-11-17T02:43:33.075986
art_000348,Phoenix J,reggae,64.05,2010-11-21,Member 1|Member 2|Member 3|Member 4,spotify_000348,2025-11-17T02:43:33.075992,2025-11-17T02:43:33.075992
art_000349,Echoes K,folk|pop|punk,68.83,1984-11-27,Member 1|Member 2|Member 3|Member 4,spotify_000349,2025-11-17T02:43:33.075998,2025-11-17T02:43:33.075998
art_000350,Crystal Echoes L,folk|blues|disco,88.2,1986-11-27,Member 1|Member 2|Member 3|Member 4,spotify_000350,2025-11-17T02:43:33.076005,2025-11-17T02:43:33.076005
art_000351,Midnight Dreams M,classical|latin|pop,49.04,1966-12-02,Member 1,,2025-11-17T02:43:33.076011,2025-11-17T02:43:33.076011
art_000352,The Mountains N,punk|metal|electronic,55.39,1984-11-27,Member 1|Member 2,spotify_000352,2025-11-17T02:43:33.076017,2025-11-17T02:43:33.076017
art_000353,Ravens O,hip hop|indie|country,50.13,2010-11-21,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.076024,2025-11-17T02:43:33.076024
art_000354,Silver Mountains P,r&b,30.46,1977-11-29,Member 1,spotify_000354,2025-11-17T02:43:33.076030,2025-11-17T02:43:33.076030
art_000355,Legends Q,classical|latin|indie,46.95,1987-11-27,Member 1|Member 2,spotify_000355,2025-11-17T02:43:33.076036,2025-11-17T02:43:33.076036
art_000356,Lightning R,indie,4.36,1971-12-01,Member 1,spotify_000356,2025-11-17T02:43:33.076042,2025-11-17T02:43:33.076042
art_000357,Diamond Suns S,funk|soul|disco,25.99,1981-11-28,Member 1|Member 2|Member 3|Member 4,spotify_000357,2025-11-17T02:43:33.076048,2025-11-17T02:43:33.076048
art_000358,Flames T,jazz|latin,49.23,2019-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000358,2025-11-17T02:43:33.076054,2025-11-17T02:43:33.076054
art_000359,Ravens U,funk|soul|classical,69.23,1961-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000359,2025-11-17T02:43:33.076060,2025-11-17T02:43:33.076060
art_000360,Eagles V,folk|reggae|jazz,8.96,1960-12-03,Member 1|Member 2,,2025-11-17T02:43:33.076066,2025-11-17T02:43:33.076066
art_000361,Velvet Mountains W,latin|alternative|disco,37.93,1995-11-25,Member 1|Member 2|Member 3|Member 4,spotify_000361,2025-11-17T02:43:33.076075,2025-11-17T02:43:33.076075
art_000362,Steel Winds X,disco,63.52,1964-12-02,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076082,2025-11-17T02:43:33.076082
art_000363,Electric Oceans Y,alternative|r&b,75.78,1981-11-28,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000363,2025-11-17T02:43:33.076089,2025-11-17T02:43:33.076089
art_000364,Golden Stars Z,country|hip hop|folk,44.91,1995-11-25,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076095,2025-11-17T02:43:33.076095
art_000365,Electric Skies A,country,71.06,1964-12-02,Member 1,spotify_000365,2025-11-17T02:43:33.076101,2025-11-17T02:43:33.076101
art_000366,Cosmic Rivers B,disco|funk|pop,41.5,1994-11-25,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076108,2025-11-17T02:43:33.076108
art_000367,Cosmic Lightning C,country|metal|pop,63.11,1996-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000367,2025-11-17T02:43:33.076116,2025-11-17T02:43:33.076116
art_000368,The Flames D,reggae|folk,13.26,1960-12-03,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076123,2025-11-17T02:43:33.076123
art_000369,Cosmic Storms E,indie|reggae,63.29,1988-11-26,Member 1|Member 2,spotify_000369,2025-11-17T02:43:33.076129,2025-11-17T02:43:33.076129
art_000370,Electric Legends F,grunge|pop,24.13,2001-11-23,Member 1,spotify_000370,2025-11-17T02:43:33.076135,2025-11-17T02:43:33.076135
art_000371,Flames G,grunge|alternative|latin,78.64,1980-11-28,Member 1|Member 2,spotify_000371,2025-11-17T02:43:33.076141,2025-11-17T02:43:33.076141
art_000372,Velvet Oceans H,metal|alternative|reggae,43.36,1962-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000372,2025-11-17T02:43:33.076148,2025-11-17T02:43:33.076148
art_000373,Horizons I,punk|blues|country,44.57,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000373,2025-11-17T02:43:33.076154,2025-11-17T02:43:33.076154
art_000374,Rivers J,r&b,37.82,2018-11-19,Member 1,,2025-11-17T02:43:33.076160,2025-11-17T02:43:33.076160
art_000375,Golden Suns K,pop|disco|country,81.75,2003-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000375,2025-11-17T02:43:33.076166,2025-11-17T02:43:33.076166
art_000376,Wolves L,metal|classical,32.23,2010-11-21,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.076172,2025-11-17T02:43:33.076172
art_000377,Lightning M,electronic,69.84,2007-11-22,Member 1,spotify_000377,2025-11-17T02:43:33.076178,2025-11-17T02:43:33.076179
art_000378,The Skies N,hip hop|classical,50.26,1999-11-24,Member 1,,2025-11-17T02:43:33.076186,2025-11-17T02:43:33.076186
art_000379,Velvet Phoenix O,indie|jazz|punk,18.51,1997-11-24,Member 1,spotify_000379,2025-11-17T02:43:33.076192,2025-11-17T02:43:33.076192
art_000380,Skies P,r&b,39.08,1984-11-27,Member 1|Member 2|Member 3,spotify_000380,2025-11-17T02:43:33.076198,2025-11-17T02:43:33.076198
art_000381,Electric Thunder Q,pop|funk|folk,27.07,2001-11-23,Member 1|Member 2,spotify_000381,2025-11-17T02:43:33.076205,2025-11-17T02:43:33.076205
art_000382,Skies R,rock|punk|reggae,41.24,1993-11-25,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076211,2025-11-17T02:43:33.076211
art_000383,Velvet Waves S,hip hop|latin|folk,42.73,1970-12-01,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000383,2025-11-17T02:43:33.076218,2025-11-17T02:43:33.076218
art_000384,Crystal Valleys T,disco,27.65,1965-12-02,Member 1|Member 2,spotify_000384,2025-11-17T02:43:33.076225,2025-11-17T02:43:33.076226
art_000385,Electric Dreams U,rock|latin|metal,53.36,1967-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076232,2025-11-17T02:43:33.076232
art_000386,Wolves V,punk|metal|alternative,52.18,2009-11-21,Member 1,spotify_000386,2025-11-17T02:43:33.076238,2025-11-17T02:43:33.076239
art_000387,Neon Storms W,punk,58.93,1963-12-03,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076244,2025-11-17T02:43:33.076244
art_000388,Neon Tigers X,metal|classical|grunge,54.71,1999-11-24,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076250,2025-11-17T02:43:33.076250
art_000389,Cosmic Storms Y,classical|reggae,84.99,1999-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000389,2025-11-17T02:43:33.076257,2025-11-17T02:43:33.076257
art_000390,Wolves Z,pop,29.23,2015-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000390,2025-11-17T02:43:33.076262,2025-11-17T02:43:33.076262
art_000391,The Valleys A,country|hip hop,61.12,1997-11-24,Member 1|Member 2,,2025-11-17T02:43:33.076270,2025-11-17T02:43:33.076270
art_000392,Diamond Dreams B,hip hop,59.45,2010-11-21,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000392,2025-11-17T02:43:33.076277,2025-11-17T02:43:33.076277
art_000393,Storms C,country|metal|jazz,68.73,1990-11-26,Member 1|Member 2,spotify_000393,2025-11-17T02:43:33.076284,2025-11-17T02:43:33.076284
art_000394,Cosmic Dreams D,folk,41.88,1975-11-30,Member 1,spotify_000394,2025-11-17T02:43:33.076290,2025-11-17T02:43:33.076290
art_000395,Legends E,rock|metal,65.98,1965-12-02,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000395,2025-11-17T02:43:33.076297,2025-11-17T02:43:33.076297
art_000396,Steel Valleys F,grunge,64.06,1962-12-03,Member 1|Member 2|Member 3,spotify_000396,2025-11-17T02:43:33.076303,2025-11-17T02:43:33.076303
art_000397,The Moons G,funk|soul,31.36,2001-11-23,Member 1|Member 2,spotify_000397,2025-11-17T02:43:33.076308,2025-11-17T02:43:33.076309
art_000398,Crystal Horizons H,classical|alternative,84.19,1975-11-30,Member 1|Member 2,spotify_000398,2025-11-17T02:43:33.076315,2025-11-17T02:43:33.076315
art_000399,Iron Tigers I,reggae|rock|hip hop,50.43,1992-11-25,Member 1,spotify_000399,2025-11-17T02:43:33.076321,2025-11-17T02:43:33.076321
art_000400,Steel Horizons J,pop,37.87,2010-11-21,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076327,2025-11-17T02:43:33.076327
art_000401,Iron Moons K,r&b,65.76,1979-11-29,Member 1|Member 2|Member 3|Member 4,spotify_000401,2025-11-17T02:43:33.076334,2025-11-17T02:43:33.076334
art_000402,Electric Flames L,latin|blues,49.83,2015-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000402,2025-11-17T02:43:33.076340,2025-11-17T02:43:33.076340
art_000403,Waves M,indie|electronic|hip hop,66.43,2010-11-21,Member 1|Member 2,spotify_000403,2025-11-17T02:43:33.076346,2025-11-17T02:43:33.076346
art_000404,The Mountains N,jazz|hip hop,21.16,2014-11-20,Member 1|Member 2|Member 3|Member 4,spotify_000404,2025-11-17T02:43:33.076355,2025-11-17T02:43:33.076355
art_000405,Cosmic Echoes O,funk|r&b,50.63,1968-12-01,Member 1,spotify_000405,2025-11-17T02:43:33.076361,2025-11-17T02:43:33.076361
art_000406,Iron Legends P,electronic,69.82,1999-11-24,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.076367,2025-11-17T02:43:33.076367
art_000407,Cosmic Skies Q,disco|alternative,78.52,2010-11-21,Member 1|Member 2|Member 3,spotify_000407,2025-11-17T02:43:33.076376,2025-11-17T02:43:33.076376
art_000408,Silver Mountains R,folk|pop,68.59,1995-11-25,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.076382,2025-11-17T02:43:33.076383
art_000409,Electric Mountains S,r&b|folk|reggae,47.05,1966-12-02,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076418,2025-11-17T02:43:33.076418
art_000410,Horizons T,punk|pop,49.19,2008-11-21,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000410,2025-11-17T02:43:33.076424,2025-11-17T02:43:33.076425
art_000411,Electric Shadows U,jazz|rock,54.29,2007-11-22,Member 1,,2025-11-17T02:43:33.076431,2025-11-17T02:43:33.076431
art_000412,Tigers V,alternative,34.99,2004-11-22,Member 1|Member 2|Member 3,spotify_000412,2025-11-17T02:43:33.076437,2025-11-17T02:43:33.076437
art_000413,Steel Echoes W,soul|latin|jazz,57.01,1997-11-24,Member 1,spotify_000413,2025-11-17T02:43:33.076443,2025-11-17T02:43:33.076443
art_000414,Neon Wolves X,blues|latin,54.63,1963-12-03,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000414,2025-11-17T02:43:33.076452,2025-11-17T02:43:33.076452
art_000415,Steel Valleys Y,classical,37.48,1970-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000415,2025-11-17T02:43:33.076458,2025-11-17T02:43:33.076458
art_000416,The Dragons Z,metal,56.75,1960-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.076465,2025-11-17T02:43:33.076465
art_000417,Iron Flames A,electronic|alternative|country,63.51,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000417,2025-11-17T02:43:33.076471,2025-11-17T02:43:33.076471
art_000418,Mountains B,metal,92.43,1974-11-30,Member 1|Member 2,spotify_000418,2025-11-17T02:43:33.076477,2025-11-17T02:43:33.076477
art_000419,Rivers C,hip hop|metal|electronic,57.76,2003-11-23,Member 1|Member 2,,2025-11-17T02:43:33.076482,2025-11-17T02:43:33.076482
art_000420,Velvet Ravens D,electronic|punk,34.01,2003-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000420,2025-11-17T02:43:33.076488,2025-11-17T02:43:33.076488
art_000421,Eagles E,punk|disco|indie,29.7,2005-11-22,Member 1,,2025-11-17T02:43:33.076494,2025-11-17T02:43:33.076494
art_000422,Moons F,pop|grunge,33.31,1977-11-29,Member 1,spotify_000422,2025-11-17T02:43:33.076499,2025-11-17T02:43:33.076499
art_000423,Phoenix G,blues|punk|classical,35.12,1970-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.076506,2025-11-17T02:43:33.076506
art_000424,Midnight Shadows H,country|grunge|r&b,31.14,2016-11-19,Member 1,spotify_000424,2025-11-17T02:43:33.076511,2025-11-17T02:43:33.076512
art_000425,Oceans I,classical,76.69,1960-12-03,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.076517,2025-11-17T02:43:33.076517
art_000426,Horizons J,jazz|soul,13.63,1962-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000426,2025-11-17T02:43:33.076524,2025-11-17T02:43:33.076524
art_000427,Winds K,rock|indie,9.75,1991-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000427,2025-11-17T02:43:33.076532,2025-11-17T02:43:33.076532
art_000428,Midnight Winds L,rock,39.46,1965-12-02,Member 1,,2025-11-17T02:43:33.076539,2025-11-17T02:43:33.076539
art_000429,Legends M,classical,14.24,2004-11-22,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076545,2025-11-17T02:43:33.076545
art_000430,Electric Valleys N,disco|grunge,77.98,2019-11-19,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.076553,2025-11-17T02:43:33.076553
art_000431,Ravens O,folk|disco|country,85.37,1974-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076559,2025-11-17T02:43:33.076559
art_000432,Neon Eagles P,jazz|blues|r&b,46.24,1976-11-29,Member 1,,2025-11-17T02:43:33.076565,2025-11-17T02:43:33.076565
art_000433,Electric Winds Q,rock|alternative,91.89,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076571,2025-11-17T02:43:33.076571
art_000434,Iron Moons R,classical,63.57,1965-12-02,Member 1,,2025-11-17T02:43:33.076577,2025-11-17T02:43:33.076577
art_000435,Crystal Ravens S,metal|soul|pop,62.58,1966-12-02,Member 1|Member 2|Member 3,spotify_000435,2025-11-17T02:43:33.076583,2025-11-17T02:43:33.076583
art_000436,Diamond Winds T,latin|alternative|r&b,49.9,1990-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000436,2025-11-17T02:43:33.076589,2025-11-17T02:43:33.076589
art_000437,Iron Tigers U,indie|folk,60.46,2003-11-23,Member 1|Member 2,spotify_000437,2025-11-17T02:43:33.076595,2025-11-17T02:43:33.076595
art_000438,Golden Flames V,r&b,63.41,1976-11-29,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000438,2025-11-17T02:43:33.076603,2025-11-17T02:43:33.076603
art_000439,Ravens W,hip hop,20.98,1970-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000439,2025-11-17T02:43:33.076610,2025-11-17T02:43:33.076610
art_000440,Legends X,hip hop|classical|pop,63.84,1997-11-24,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.076616,2025-11-17T02:43:33.076616
art_000441,Phoenix Y,jazz|metal|classical,49.65,1991-11-26,Member 1|Member 2,,2025-11-17T02:43:33.076622,2025-11-17T02:43:33.076622
art_000442,Iron Rivers Z,r&b|soul|punk,35.69,1985-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000442,2025-11-17T02:43:33.076630,2025-11-17T02:43:33.076630
art_000443,Crystal Storms A,disco,18.61,1976-11-29,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000443,2025-11-17T02:43:33.076636,2025-11-17T02:43:33.076636
art_000444,Cosmic Waves B,metal|folk|reggae,66.22,1977-11-29,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000444,2025-11-17T02:43:33.076642,2025-11-17T02:43:33.076642
art_000445,Midnight Thunder C,alternative|folk,35.02,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000445,2025-11-17T02:43:33.076649,2025-11-17T02:43:33.076649
art_000446,Tigers D,country|latin,58.38,1973-11-30,Member 1|Member 2,,2025-11-17T02:43:33.076654,2025-11-17T02:43:33.076654
art_000447,Electric Dragons E,electronic,78.85,1994-11-25,Member 1|Member 2,,2025-11-17T02:43:33.076660,2025-11-17T02:43:33.076660
art_000448,Dreams F,alternative,59.9,2013-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000448,2025-11-17T02:43:33.076666,2025-11-17T02:43:33.076666
art_000449,Velvet Suns G,metal|rock,46.68,1972-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000449,2025-11-17T02:43:33.076672,2025-11-17T02:43:33.076673
art_000450,Steel Tigers H,latin|alternative|blues,68.62,2004-11-22,Member 1,spotify_000450,2025-11-17T02:43:33.076679,2025-11-17T02:43:33.076679
art_000451,Silver Wolves I,electronic|punk,60.27,1969-12-01,Member 1|Member 2|Member 3,spotify_000451,2025-11-17T02:43:33.076685,2025-11-17T02:43:33.076685
art_000452,Neon Storms J,blues|soul|jazz,41.33,2019-11-19,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076693,2025-11-17T02:43:33.076693
art_000453,Shadows K,indie,35.08,1966-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000453,2025-11-17T02:43:33.076699,2025-11-17T02:43:33.076699
art_000454,Electric Valleys L,funk|pop,97.93,2007-11-22,Member 1,spotify_000454,2025-11-17T02:43:33.076707,2025-11-17T02:43:33.076707
art_000455,Winds M,funk,67.84,1991-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000455,2025-11-17T02:43:33.076713,2025-11-17T02:43:33.076713
art_000456,Electric Storms N,blues,73.67,1961-12-03,Member 1,spotify_000456,2025-11-17T02:43:33.076719,2025-11-17T02:43:33.076719
art_000457,Suns O,latin|metal,50.84,1982-11-28,Member 1|Member 2,,2025-11-17T02:43:33.076725,2025-11-17T02:43:33.076725
art_000458,Dragons P,funk|blues,53.21,1965-12-02,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000458,2025-11-17T02:43:33.076731,2025-11-17T02:43:33.076731
art_000459,Steel Moons Q,jazz,38.59,2004-11-22,Member 1,spotify_000459,2025-11-17T02:43:33.076737,2025-11-17T02:43:33.076737
art_000460,Valleys R,jazz|classical,50.3,1977-11-29,Member 1,spotify_000460,2025-11-17T02:43:33.076743,2025-11-17T02:43:33.076743
art_000461,Golden Suns S,folk|alternative,44.79,1982-11-28,Member 1|Member 2,spotify_000461,2025-11-17T02:43:33.076749,2025-11-17T02:43:33.076749
art_000462,Velvet Tigers T,blues|hip hop,67.52,1997-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076755,2025-11-17T02:43:33.076755
art_000463,Steel Valleys U,grunge|blues|classical,7.24,2002-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000463,2025-11-17T02:43:33.076761,2025-11-17T02:43:33.076762
art_000464,Valleys V,grunge|disco,35.45,1960-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.076768,2025-11-17T02:43:33.076768
art_000465,Legends W,latin,49.95,2001-11-23,Member 1,spotify_000465,2025-11-17T02:43:33.076774,2025-11-17T02:43:33.076774
art_000466,Diamond Rivers X,grunge,22.39,2012-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000466,2025-11-17T02:43:33.076780,2025-11-17T02:43:33.076780
art_000467,The Valleys Y,classical|country|reggae,59.29,1967-12-02,Member 1|Member 2,,2025-11-17T02:43:33.076786,2025-11-17T02:43:33.076786
art_000468,Waves Z,rock|grunge,48.98,2015-11-20,Member 1|Member 2,spotify_000468,2025-11-17T02:43:33.076791,2025-11-17T02:43:33.076792
art_000469,Golden Stars A,rock,89.39,2006-11-22,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000469,2025-11-17T02:43:33.076797,2025-11-17T02:43:33.076797
art_000470,Steel Lightning B,classical,51.13,1967-12-02,Member 1|Member 2,,2025-11-17T02:43:33.076803,2025-11-17T02:43:33.076803
art_000471,Midnight Ravens C,folk|rock|alternative,29.16,1986-11-27,Member 1|Member 2|Member 3,spotify_000471,2025-11-17T02:43:33.076809,2025-11-17T02:43:33.076809
art_000472,Silver Thunder D,r&b|country,70.82,1981-11-28,Member 1|Member 2|Member 3,spotify_000472,2025-11-17T02:43:33.076816,2025-11-17T02:43:33.076816
art_000473,Steel Phoenix E,classical,24.12,1968-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000473,2025-11-17T02:43:33.076822,2025-11-17T02:43:33.076822
art_000474,Steel Horizons F,disco|jazz|indie,56.09,2016-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000474,2025-11-17T02:43:33.076829,2025-11-17T02:43:33.076829
art_000475,Winds G,classical|disco,29.43,2013-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000475,2025-11-17T02:43:33.076843,2025-11-17T02:43:33.076843
art_000476,Steel Lightning H,pop|hip hop|rock,28.43,1979-11-29,Member 1|Member 2,,2025-11-17T02:43:33.076851,2025-11-17T02:43:33.076851
art_000477,Oceans I,r&b,37.21,1991-11-26,Member 1,spotify_000477,2025-11-17T02:43:33.076857,2025-11-17T02:43:33.076857
art_000478,Horizons J,punk|hip hop|blues,76.06,2019-11-19,Member 1|Member 2|Member 3,spotify_000478,2025-11-17T02:43:33.076863,2025-11-17T02:43:33.076863
art_000479,Dreams K,r&b,28.95,1965-12-02,Member 1|Member 2,spotify_000479,2025-11-17T02:43:33.076869,2025-11-17T02:43:33.076869
art_000480,Golden Eagles L,r&b|disco,8.79,1978-11-29,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000480,2025-11-17T02:43:33.076875,2025-11-17T02:43:33.076875
art_000481,Crystal Winds M,punk|classical|funk,24.17,1975-11-30,Member 1,,2025-11-17T02:43:33.076881,2025-11-17T02:43:33.076881
art_000482,Crystal Oceans N,pop,77.0,1986-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.076887,2025-11-17T02:43:33.076887
art_000483,Steel Tigers O,country|classical|funk,32.56,1979-11-29,Member 1|Member 2,,2025-11-17T02:43:33.076893,2025-11-17T02:43:33.076893
art_000484,Cosmic Dreams P,funk|latin,47.98,1968-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000484,2025-11-17T02:43:33.076900,2025-11-17T02:43:33.076900
art_000485,Velvet Shadows Q,folk|electronic|soul,13.9,1993-11-25,Member 1|Member 2,spotify_000485,2025-11-17T02:43:33.076909,2025-11-17T02:43:33.076909
art_000486,Tigers R,grunge|r&b,40.88,1980-11-28,Member 1|Member 2,spotify_000486,2025-11-17T02:43:33.076914,2025-11-17T02:43:33.076915
art_000487,Midnight Lightning S,funk,41.64,1988-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000487,2025-11-17T02:43:33.076921,2025-11-17T02:43:33.076921
art_000488,Horizons T,pop|jazz|folk,74.66,1987-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000488,2025-11-17T02:43:33.076927,2025-11-17T02:43:33.076927
