concert_id,artist_id,venue_id,event_date,ticket_prices,total_attendance,revenue,status,created_at,updated_at
con_003994,art_000603,ven_000362,2026-01-24T18:00:00,general:53.29|premium:79.93|seated:63.95,,,scheduled,2025-11-17T02:43:33.117614,2025-11-17T02:43:33.117614
con_003995,art_000033,ven_000431,2022-09-22T20:45:00,premium:94.3|vip:157.16|early_bird:50.29|standing:56.58,3775,338173.94,completed,2025-11-17T02:43:33.117621,2025-11-17T02:43:33.117621
con_003996,art_000665,ven_000335,2024-12-26T19:15:00,premium:68.39|early_bird:36.47|standing:41.03|seated:54.71,950,47642.5,completed,2025-11-17T02:43:33.117627,2025-11-17T02:43:33.117628
con_003997,art_000669,ven_000170,2023-05-20T18:45:00,general:80.96|premium:121.44|vip:202.4|early_bird:64.77|seated:97.15,19055,2159769.92,completed,2025-11-17T02:43:33.117634,2025-11-17T02:43:33.117634
con_003998,art_000037,ven_000104,2022-08-06T19:30:00,premium:129.58|vip:215.97|early_bird:69.11|standing:77.75,14670,1805913.68,completed,2025-11-17T02:43:33.117641,2025-11-17T02:43:33.117641
con_003999,art_000783,ven_000286,2024-12-13T18:30:00,general:108.31|premium:162.47|vip:270.78|early_bird:86.65,40518,6363453.19,completed,2025-11-17T02:43:33.117648,2025-11-17T02:43:33.117648
con_004000,art_000525,ven_000089,2021-07-28T18:00:00,general:98.49|premium:147.73|seated:118.18,30378,3689914.4,completed,2025-11-17T02:43:33.117655,2025-11-17T02:43:33.117655
con_004001,art_000276,ven_000425,2023-09-15T21:45:00,general:53.52|vip:133.8|seated:64.22,1317,110426.06,completed,2025-11-17T02:43:33.117662,2025-11-17T02:43:33.117662
con_004002,art_000464,ven_000191,2026-02-19T18:45:00,general:50.21|premium:75.31|vip:125.52|early_bird:40.17|standing:45.19|seated:60.25,,,scheduled,2025-11-17T02:43:33.117668,2025-11-17T02:43:33.117668
con_004003,art_000658,ven_000451,2023-05-25T18:45:00,premium:110.44|vip:184.07|early_bird:58.9|standing:66.27|seated:88.35,11163,1134227.78,completed,2025-11-17T02:43:33.117675,2025-11-17T02:43:33.117675
con_004004,art_000369,ven_000015,2026-06-22T18:30:00,general:74.63|premium:111.94|vip:186.56|early_bird:59.7|standing:67.16|seated:89.55,,,scheduled,2025-11-17T02:43:33.117683,2025-11-17T02:43:33.117683
con_004005,art_000146,ven_000398,2022-10-02T18:00:00,general:125.52|premium:188.28|vip:313.8|standing:112.97|seated:150.62,51613,9199397.89,completed,2025-11-17T02:43:33.117690,2025-11-17T02:43:33.117690
con_004006,art_000222,ven_000346,2023-05-01T18:30:00,general:48.69|premium:73.03|standing:43.82,3080,169954.4,completed,2025-11-17T02:43:33.117696,2025-11-17T02:43:33.117696
con_004007,art_000610,ven_000131,2025-09-02T21:30:00,premium:68.39|vip:113.98|early_bird:36.47|standing:41.03|seated:54.71,515,32401.74,completed,2025-11-17T02:43:33.117703,2025-11-17T02:43:33.117703
con_004008,art_000172,ven_000168,2021-05-18T19:45:00,general:89.73|early_bird:71.78|standing:80.75|seated:107.67,10973,959945.47,completed,2025-11-17T02:43:33.117710,2025-11-17T02:43:33.117710
con_004009,art_000723,ven_000466,2022-02-09T19:15:00,general:52.33|premium:78.5|vip:130.83|standing:47.1|seated:62.8,555,41243.16,completed,2025-11-17T02:43:33.117718,2025-11-17T02:43:33.117718
con_004010,art_000803,ven_000015,2024-02-10T21:45:00,general:49.8|premium:74.69|vip:124.49|early_bird:39.84|standing:44.82|seated:59.76,,,cancelled,2025-11-17T02:43:33.117725,2025-11-17T02:43:33.117725
con_004011,art_000030,ven_000444,2025-10-18T20:45:00,general:108.04|vip:270.09|standing:97.23|seated:129.64,40957,6194746.25,completed,2025-11-17T02:43:33.117732,2025-11-17T02:43:33.117732
con_004012,art_000534,ven_000349,2024-08-03T20:45:00,vip:149.0|early_bird:47.68|standing:53.64|seated:71.52,8991,723415.86,completed,2025-11-17T02:43:33.117739,2025-11-17T02:43:33.117739
con_004013,art_000819,ven_000119,2024-07-16T21:15:00,general:79.22|premium:118.84|vip:198.06|early_bird:63.38|standing:71.3,7736,821253.76,completed,2025-11-17T02:43:33.117746,2025-11-17T02:43:33.117746
con_004014,art_000280,ven_000062,2023-11-19T19:00:00,general:123.94|vip:309.86|early_bird:99.16|seated:148.73,51613,8796016.49,completed,2025-11-17T02:43:33.117752,2025-11-17T02:43:33.117753
con_004015,art_000548,ven_000008,2022-05-30T21:15:00,premium:96.27|vip:160.46|early_bird:51.35|standing:57.76|seated:77.02,3307,292907.6,completed,2025-11-17T02:43:33.117759,2025-11-17T02:43:33.117759
con_004016,art_000268,ven_000103,2023-10-17T20:00:00,general:81.04|premium:121.57|vip:202.61|early_bird:64.84|standing:72.94|seated:97.25,8539,911182.46,completed,2025-11-17T02:43:33.117766,2025-11-17T02:43:33.117766
con_004017,art_000369,ven_000459,2022-01-26T20:30:00,premium:110.71|vip:184.52|early_bird:59.05|standing:66.43|seated:88.57,9929,1011328.22,completed,2025-11-17T02:43:33.117773,2025-11-17T02:43:33.117773
con_004018,art_000103,ven_000300,2025-04-08T21:30:00,general:65.66|vip:164.15|early_bird:52.53|standing:59.09|seated:78.79,382,32104.81,completed,2025-11-17T02:43:33.117780,2025-11-17T02:43:33.117780
con_004019,art_000248,ven_000499,2026-04-08T18:15:00,vip:232.99|early_bird:74.56|standing:83.88|seated:111.83,,,scheduled,2025-11-17T02:43:33.117786,2025-11-17T02:43:33.117786
con_004020,art_000608,ven_000448,2023-06-24T20:45:00,general:65.09|vip:162.73|seated:78.11,9634,982443.21,completed,2025-11-17T02:43:33.117793,2025-11-17T02:43:33.117793
con_004021,art_000069,ven_000168,2022-08-13T20:15:00,premium:111.36|vip:185.59|seated:89.08,9297,1196306.97,completed,2025-11-17T02:43:33.117799,2025-11-17T02:43:33.117799
con_004022,art_000905,ven_000138,2024-03-16T19:30:00,general:89.49|premium:134.23|vip:223.72|early_bird:71.59|standing:80.54|seated:107.39,26086,3073626.43,completed,2025-11-17T02:43:33.117806,2025-11-17T02:43:33.117806
con_004023,art_000928,ven_000118,2024-10-14T18:30:00,general:64.22|standing:57.8|seated:77.06,887,58861.32,completed,2025-11-17T02:43:33.117813,2025-11-17T02:43:33.117813
con_004024,art_000811,ven_000168,2022-04-25T21:00:00,general:55.3|premium:82.95|early_bird:44.24|standing:49.77,7177,416732.51,completed,2025-11-17T02:43:33.117822,2025-11-17T02:43:33.117822
con_004025,art_000219,ven_000379,2022-06-17T21:30:00,general:57.34|premium:86.01|vip:143.36,171,16342.47,completed,2025-11-17T02:43:33.117829,2025-11-17T02:43:33.117829
con_004026,art_000476,ven_000101,2021-01-10T20:45:00,general:44.51|seated:53.42,191,9352.32,completed,2025-11-17T02:43:33.117835,2025-11-17T02:43:33.117835
con_004027,art_000504,ven_000387,2025-06-09T20:45:00,premium:70.26|standing:42.16|seated:56.21,6703,376775.63,completed,2025-11-17T02:43:33.117841,2025-11-17T02:43:33.117841
con_004028,art_000240,ven_000443,2023-12-13T20:30:00,premium:88.56|early_bird:47.23|seated:70.85,262,18046.56,completed,2025-11-17T02:43:33.117847,2025-11-17T02:43:33.117847
con_004029,art_000115,ven_000341,2024-01-17T18:00:00,premium:82.2|vip:136.99|early_bird:43.84|seated:65.76,3325,273306.69,completed,2025-11-17T02:43:33.117854,2025-11-17T02:43:33.117854
con_004030,art_000947,ven_000444,2025-11-23T20:45:00,general:136.65|premium:204.97|early_bird:109.32|standing:122.98,,,scheduled,2025-11-17T02:43:33.117860,2025-11-17T02:43:33.117860
con_004031,art_000016,ven_000005,2023-12-23T18:00:00,general:37.11|premium:55.67|vip:92.78|early_bird:29.69,1063,57202.69,completed,2025-11-17T02:43:33.117868,2025-11-17T02:43:33.117868
con_004032,art_000184,ven_000071,2022-04-03T21:30:00,general:40.53|premium:60.8|vip:101.33|standing:36.48|seated:48.64,876,50419.06,completed,2025-11-17T02:43:33.117875,2025-11-17T02:43:33.117875
con_004033,art_000728,ven_000429,2024-09-08T19:00:00,general:39.64|premium:59.46|early_bird:31.71|standing:35.68|seated:47.57,2581,110497.77,completed,2025-11-17T02:43:33.117882,2025-11-17T02:43:33.117882
con_004034,art_000328,ven_000214,2023-07-28T19:45:00,general:33.03|premium:49.55|vip:82.58|early_bird:26.43|seated:39.64,215,9942.89,completed,2025-11-17T02:43:33.117889,2025-11-17T02:43:33.117889
con_004035,art_000454,ven_000332,2023-12-05T18:15:00,general:80.19|premium:120.29|vip:200.48|early_bird:64.15|standing:72.17|seated:96.23,1203,127018.75,completed,2025-11-17T02:43:33.117897,2025-11-17T02:43:33.117897
con_004036,art_000092,ven_000333,2024-09-28T20:00:00,general:42.43|premium:63.65|vip:106.08|early_bird:33.94|standing:38.19|seated:50.92,2302,128608.9,completed,2025-11-17T02:43:33.117904,2025-11-17T02:43:33.117904
con_004037,art_000438,ven_000165,2024-02-24T19:15:00,premium:92.86|vip:154.76|early_bird:49.52|standing:55.72|seated:74.29,164,14010.52,completed,2025-11-17T02:43:33.117911,2025-11-17T02:43:33.117911
con_004038,art_000123,ven_000064,2024-05-23T20:15:00,premium:117.29|vip:195.49,,,cancelled,2025-11-17T02:43:33.117917,2025-11-17T02:43:33.117917
con_004039,art_000025,ven_000350,2025-11-11T18:30:00,general:38.46|early_bird:30.77|standing:34.61|seated:46.15,58,2174.86,completed,2025-11-17T02:43:33.117923,2025-11-17T02:43:33.117924
con_004040,art_000933,ven_000231,2023-03-08T20:30:00,premium:97.01|vip:161.68|standing:58.2|seated:77.61,384,37872.0,completed,2025-11-17T02:43:33.117931,2025-11-17T02:43:33.117932
con_004041,art_000954,ven_000203,2022-10-04T20:15:00,general:59.62|vip:149.05|early_bird:47.7|seated:71.54,1244,101980.01,completed,2025-11-17T02:43:33.117938,2025-11-17T02:43:33.117939
con_004042,art_000248,ven_000426,2023-02-20T19:15:00,premium:61.98|vip:103.3|early_bird:33.06|seated:49.59,1106,68552.65,completed,2025-11-17T02:43:33.117945,2025-11-17T02:43:33.117945
con_004043,art_000223,ven_000092,2024-05-24T21:00:00,vip:170.94|early_bird:54.7|standing:61.54,,,cancelled,2025-11-17T02:43:33.117951,2025-11-17T02:43:33.117951
con_004044,art_000517,ven_000024,2025-09-22T20:45:00,premium:129.88|vip:216.46|early_bird:69.27|standing:77.93|seated:103.9,28019,3347934.27,completed,2025-11-17T02:43:33.117958,2025-11-17T02:43:33.117958
con_004045,art_000534,ven_000458,2024-08-15T20:15:00,premium:91.77|vip:152.95|seated:73.41,10033,1063932.76,completed,2025-11-17T02:43:33.117965,2025-11-17T02:43:33.117965
con_004046,art_000102,ven_000117,2023-06-08T21:45:00,general:61.09|premium:91.64|seated:73.31,4396,331223.95,completed,2025-11-17T02:43:33.117971,2025-11-17T02:43:33.117971
con_004047,art_000466,ven_000488,2023-10-20T20:45:00,general:54.32|premium:81.48|vip:135.79|early_bird:43.45|standing:48.89|seated:65.18,8030,574292.22,completed,2025-11-17T02:43:33.117978,2025-11-17T02:43:33.117978
con_004048,art_000032,ven_000013,2023-06-20T21:15:00,premium:89.48|vip:149.13|early_bird:47.72|standing:53.69,1013,86110.07,completed,2025-11-17T02:43:33.117986,2025-11-17T02:43:33.117986
con_004049,art_000745,ven_000119,2022-10-01T20:30:00,general:67.2|vip:168.0|early_bird:53.76|standing:60.48|seated:80.64,6710,577167.36,completed,2025-11-17T02:43:33.117993,2025-11-17T02:43:33.117993
con_004050,art_000235,ven_000014,2023-12-16T21:15:00,general:112.98|premium:169.47|early_bird:90.38,44155,5487436.22,completed,2025-11-17T02:43:33.118000,2025-11-17T02:43:33.118000
con_004051,art_000212,ven_000198,2023-08-02T21:15:00,premium:67.57|vip:112.62|early_bird:36.04|standing:40.54,2957,189817.22,completed,2025-11-17T02:43:33.118007,2025-11-17T02:43:33.118008
con_004052,art_000082,ven_000353,2023-01-09T18:45:00,general:61.82|vip:154.55|early_bird:49.46|seated:74.19,253,21506.26,completed,2025-11-17T02:43:33.118014,2025-11-17T02:43:33.118015
con_004053,art_000738,ven_000453,2026-04-28T21:45:00,general:48.56|early_bird:38.84,,,scheduled,2025-11-17T02:43:33.118021,2025-11-17T02:43:33.118021
con_004054,art_000731,ven_000249,2021-10-20T18:45:00,general:60.81|premium:91.22|early_bird:48.65|standing:54.73,11882,758695.41,completed,2025-11-17T02:43:33.118027,2025-11-17T02:43:33.118027
con_004055,art_000491,ven_000230,2022-07-20T21:30:00,general:59.29|premium:88.94|standing:53.36,1628,109396.17,completed,2025-11-17T02:43:33.118035,2025-11-17T02:43:33.118035
con_004056,art_000584,ven_000074,2023-10-09T18:45:00,general:55.78|premium:83.67|vip:139.44|early_bird:44.62|standing:50.2|seated:66.93,1202,88274.88,completed,2025-11-17T02:43:33.118043,2025-11-17T02:43:33.118043
con_004057,art_000633,ven_000341,2022-03-27T21:30:00,general:45.65|vip:114.13|early_bird:36.52|standing:41.09|seated:54.78,2891,168932.69,completed,2025-11-17T02:43:33.118050,2025-11-17T02:43:33.118050
con_004058,art_000843,ven_000220,2021-04-05T19:30:00,general:62.95|premium:94.43|early_bird:50.36|standing:56.66|seated:75.54,194,13189.67,completed,2025-11-17T02:43:33.118057,2025-11-17T02:43:33.118057
con_004059,art_000316,ven_000120,2026-01-26T19:30:00,general:49.19|vip:122.98|early_bird:39.35,,,scheduled,2025-11-17T02:43:33.118063,2025-11-17T02:43:33.118063
con_004060,art_000807,ven_000179,2023-02-07T20:45:00,premium:79.18|vip:131.97|standing:47.51|seated:63.34,2959,238199.5,completed,2025-11-17T02:43:33.118070,2025-11-17T02:43:33.118070
con_004061,art_000817,ven_000399,2023-10-31T20:00:00,premium:54.68|vip:91.12|early_bird:29.16|seated:43.74,730,39912.75,completed,2025-11-17T02:43:33.118076,2025-11-17T02:43:33.118077
con_004062,art_000090,ven_000413,2024-04-14T18:00:00,general:48.5|vip:121.25|standing:43.65|seated:58.2,331,22474.9,completed,2025-11-17T02:43:33.118083,2025-11-17T02:43:33.118083
con_004063,art_000822,ven_000307,2023-07-03T19:00:00,premium:69.78|vip:116.3|standing:41.87|seated:55.83,1194,84708.33,completed,2025-11-17T02:43:33.118090,2025-11-17T02:43:33.118090
con_004064,art_000877,ven_000354,2022-04-29T20:30:00,general:60.1|premium:90.15|vip:150.25|early_bird:48.08|seated:72.12,4978,418848.92,completed,2025-11-17T02:43:33.118098,2025-11-17T02:43:33.118098
con_004065,art_000839,ven_000060,2026-04-06T21:15:00,general:45.34|premium:68.01|early_bird:36.27|standing:40.81|seated:54.41,,,scheduled,2025-11-17T02:43:33.118105,2025-11-17T02:43:33.118105
con_004066,art_000763,ven_000243,2025-09-16T18:45:00,general:62.08|premium:93.12|early_bird:49.66|standing:55.87|seated:74.49,121,8112.32,completed,2025-11-17T02:43:33.118111,2025-11-17T02:43:33.118111
con_004067,art_000970,ven_000024,2022-08-22T21:15:00,premium:154.48|vip:257.46|seated:123.58,,,cancelled,2025-11-17T02:43:33.118117,2025-11-17T02:43:33.118117
con_004068,art_000390,ven_000471,2025-09-24T21:00:00,general:45.52|premium:68.28|vip:113.81|early_bird:36.42|seated:54.63,586,37346.95,completed,2025-11-17T02:43:33.118124,2025-11-17T02:43:33.118125
con_004069,art_000208,ven_000457,2024-09-22T20:45:00,premium:102.49|early_bird:54.66|standing:61.5|seated:81.99,311,23374.76,completed,2025-11-17T02:43:33.118132,2025-11-17T02:43:33.118132
con_004070,art_000622,ven_000444,2022-12-09T18:30:00,premium:167.48|vip:279.13|early_bird:89.32|standing:100.49|seated:133.98,43213,6658259.04,completed,2025-11-17T02:43:33.118138,2025-11-17T02:43:33.118138
con_004071,art_000093,ven_000014,2025-02-14T19:30:00,general:130.21|vip:325.52|early_bird:104.17|standing:117.19,55212,9345873.27,completed,2025-11-17T02:43:33.118146,2025-11-17T02:43:33.118146
con_004072,art_000601,ven_000304,2024-03-01T19:45:00,general:90.36|premium:135.54|early_bird:72.29|standing:81.32|seated:108.43,,,cancelled,2025-11-17T02:43:33.118152,2025-11-17T02:43:33.118152
con_004073,art_000786,ven_000187,2024-02-08T19:45:00,general:58.0|vip:145.01|early_bird:46.4|standing:52.2|seated:69.6,8601,638555.44,completed,2025-11-17T02:43:33.118159,2025-11-17T02:43:33.118159
con_004074,art_000858,ven_000045,2023-09-22T21:00:00,general:110.72|premium:166.09|early_bird:88.58|standing:99.65,35562,4134438.12,completed,2025-11-17T02:43:33.118166,2025-11-17T02:43:33.118166
con_004075,art_000657,ven_000130,2026-03-02T20:30:00,general:102.5|premium:153.76|early_bird:82.0|standing:92.25,,,scheduled,2025-11-17T02:43:33.118172,2025-11-17T02:43:33.118173
con_004076,art_000081,ven_000410,2024-11-19T21:15:00,premium:98.33|early_bird:52.44|standing:59.0,286,19998.07,completed,2025-11-17T02:43:33.118179,2025-11-17T02:43:33.118179
con_004077,art_000159,ven_000006,2026-05-13T19:45:00,general:57.05|premium:85.58|vip:142.63|early_bird:45.64|standing:51.35|seated:68.46,,,scheduled,2025-11-17T02:43:33.118186,2025-11-17T02:43:33.118186
con_004078,art_000834,ven_000062,2022-01-24T18:45:00,general:122.91|vip:307.26|early_bird:98.32|standing:110.61|seated:147.49,50909,8008902.06,completed,2025-11-17T02:43:33.118195,2025-11-17T02:43:33.118195
con_004079,art_000740,ven_000441,2023-03-08T20:15:00,general:38.72|premium:58.08|vip:96.8|early_bird:30.98|seated:46.47,187,10137.27,completed,2025-11-17T02:43:33.118202,2025-11-17T02:43:33.118202
con_004080,art_000213,ven_000454,2024-12-19T18:45:00,premium:89.95|vip:149.92|standing:53.97|seated:71.96,3384,309466.8,completed,2025-11-17T02:43:33.118209,2025-11-17T02:43:33.118209
con_004081,art_000255,ven_000092,2024-02-21T19:15:00,general:45.37|premium:68.05|early_bird:36.29|standing:40.83|seated:54.44,939,46007.24,completed,2025-11-17T02:43:33.118215,2025-11-17T02:43:33.118215
con_004082,art_000183,ven_000462,2024-10-03T19:30:00,general:72.31|premium:108.47|vip:180.78|early_bird:57.85,10270,1076835.18,completed,2025-11-17T02:43:33.118222,2025-11-17T02:43:33.118222
con_004083,art_000076,ven_000397,2025-12-27T19:00:00,premium:129.95|vip:216.58|early_bird:69.3|standing:77.97,,,scheduled,2025-11-17T02:43:33.118229,2025-11-17T02:43:33.118229
con_004084,art_000455,ven_000114,2024-10-11T18:00:00,general:64.34|premium:96.5|standing:57.9|seated:77.2,349,25820.76,completed,2025-11-17T02:43:33.118236,2025-11-17T02:43:33.118236
con_004085,art_000827,ven_000266,2022-11-01T18:45:00,general:47.95|premium:71.92|vip:119.87|early_bird:38.36|seated:57.54,254,17050.51,completed,2025-11-17T02:43:33.118243,2025-11-17T02:43:33.118243
con_004086,art_000263,ven_000445,2026-02-09T21:00:00,premium:77.78|vip:129.64|early_bird:41.48|standing:46.67|seated:62.23,,,scheduled,2025-11-17T02:43:33.118249,2025-11-17T02:43:33.118249
con_004087,art_000909,ven_000050,2025-01-20T18:45:00,premium:133.82|vip:223.03|early_bird:71.37|standing:80.29|seated:107.06,14182,1746002.75,completed,2025-11-17T02:43:33.118256,2025-11-17T02:43:33.118256
con_004088,art_000879,ven_000402,2023-08-13T20:45:00,premium:74.48|standing:44.69,3039,181078.82,completed,2025-11-17T02:43:33.118262,2025-11-17T02:43:33.118262
con_004089,art_000179,ven_000087,2023-10-27T19:00:00,general:66.22|premium:99.34|vip:165.56|early_bird:52.98|seated:79.47,4886,453000.6,completed,2025-11-17T02:43:33.118269,2025-11-17T02:43:33.118269
con_004090,art_000557,ven_000330,2022-02-23T18:15:00,general:44.29|premium:66.44|vip:110.73|early_bird:35.43|standing:39.86|seated:53.15,187,10905.22,completed,2025-11-17T02:43:33.118276,2025-11-17T02:43:33.118276
con_004091,art_000720,ven_000197,2023-07-24T19:00:00,premium:119.34|vip:198.91|early_bird:63.65|standing:71.61|seated:95.48,12466,1368741.87,completed,2025-11-17T02:43:33.118285,2025-11-17T02:43:33.118285
con_004092,art_000282,ven_000279,2022-01-11T19:30:00,premium:83.05|standing:49.83|seated:66.44,1031,68499.64,completed,2025-11-17T02:43:33.118292,2025-11-17T02:43:33.118292
con_004093,art_000837,ven_000010,2025-05-07T18:45:00,general:71.99|premium:107.99|vip:179.98|early_bird:57.59|standing:64.79,12081,1165429.91,completed,2025-11-17T02:43:33.118298,2025-11-17T02:43:33.118298
con_004094,art_000501,ven_000173,2024-02-23T19:15:00,general:103.53|early_bird:82.82,36035,3357561.12,completed,2025-11-17T02:43:33.118304,2025-11-17T02:43:33.118304
con_004095,art_000258,ven_000193,2024-04-14T19:00:00,general:55.94|premium:83.91|standing:50.35,92,5832.8,completed,2025-11-17T02:43:33.118310,2025-11-17T02:43:33.118310
con_004096,art_000033,ven_000388,2024-12-15T21:15:00,general:59.85|premium:89.78|vip:149.64|early_bird:47.88|standing:53.87,1427,114451.11,completed,2025-11-17T02:43:33.118318,2025-11-17T02:43:33.118318
con_004097,art_000067,ven_000084,2023-11-16T18:30:00,premium:85.87|vip:143.12|early_bird:45.8|seated:68.7,277,23786.68,completed,2025-11-17T02:43:33.118326,2025-11-17T02:43:33.118326
con_004098,art_000733,ven_000221,2025-05-08T19:15:00,general:43.92|premium:65.89|early_bird:35.14|standing:39.53,1020,47042.4,completed,2025-11-17T02:43:33.118335,2025-11-17T02:43:33.118335
con_004099,art_000399,ven_000142,2023-10-21T20:45:00,general:74.26|premium:111.38|vip:185.64|standing:66.83|seated:89.11,14321,1510063.52,completed,2025-11-17T02:43:33.118344,2025-11-17T02:43:33.118344
con_004100,art_000016,ven_000433,2026-05-23T20:00:00,general:35.47|premium:53.2|vip:88.66|standing:31.92|seated:42.56,,,scheduled,2025-11-17T02:43:33.118351,2025-11-17T02:43:33.118351
con_004101,art_000336,ven_000157,2024-10-03T18:15:00,general:61.6|vip:154.01|early_bird:49.28|standing:55.44|seated:73.93,4235,333938.22,completed,2025-11-17T02:43:33.118359,2025-11-17T02:43:33.118359
con_004102,art_000352,ven_000315,2022-10-28T19:00:00,general:57.8|vip:144.5|standing:52.02|seated:69.36,82,6635.44,completed,2025-11-17T02:43:33.118369,2025-11-17T02:43:33.118369
con_004103,art_000769,ven_000291,2022-08-18T21:15:00,general:66.7|vip:166.74|early_bird:53.36|standing:60.03|seated:80.04,7137,609314.24,completed,2025-11-17T02:43:33.118378,2025-11-17T02:43:33.118378
con_004104,art_000774,ven_000232,2023-03-07T18:15:00,general:62.17|premium:93.26|vip:155.43|standing:55.95|seated:74.61,482,42552.89,completed,2025-11-17T02:43:33.118386,2025-11-17T02:43:33.118386
con_004105,art_000511,ven_000303,2025-01-22T21:45:00,general:149.54|vip:373.86|standing:134.59|seated:179.45,71470,14962959.2,completed,2025-11-17T02:43:33.118395,2025-11-17T02:43:33.118395
con_004106,art_000456,ven_000213,2023-09-06T19:15:00,general:111.35|premium:167.03|early_bird:89.08|seated:133.62,38658,4842687.66,completed,2025-11-17T02:43:33.118403,2025-11-17T02:43:33.118403
con_004107,art_000481,ven_000006,2022-11-10T19:45:00,general:49.84|premium:74.77,4817,300123.18,completed,2025-11-17T02:43:33.118410,2025-11-17T02:43:33.118410
con_004108,art_000078,ven_000409,2025-05-07T21:15:00,general:66.05|vip:165.12|early_bird:52.84|seated:79.26,,,cancelled,2025-11-17T02:43:33.118416,2025-11-17T02:43:33.118417
con_004109,art_000445,ven_000479,2026-06-03T20:45:00,general:47.62|premium:71.43|vip:119.05|standing:42.86|seated:57.14,,,scheduled,2025-11-17T02:43:33.118423,2025-11-17T02:43:33.118424
con_004110,art_000856,ven_000132,2024-08-11T20:15:00,general:59.91|premium:89.86|vip:149.77|early_bird:47.93|standing:53.92|seated:71.89,874,68941.12,completed,2025-11-17T02:43:33.118431,2025-11-17T02:43:33.118431
con_004111,art_000458,ven_000030,2025-01-03T20:15:00,vip:151.71|early_bird:48.55|standing:54.62,3124,265415.04,completed,2025-11-17T02:43:33.118439,2025-11-17T02:43:33.118439
con_004112,art_000370,ven_000364,2024-08-20T21:15:00,general:53.66|premium:80.49|early_bird:42.93|standing:48.3|seated:64.4,7198,417167.29,completed,2025-11-17T02:43:33.118446,2025-11-17T02:43:33.118446
con_004113,art_000911,ven_000377,2025-02-03T21:30:00,general:59.73|premium:89.59|vip:149.32|early_bird:47.78|standing:53.76|seated:71.67,11086,871821.52,completed,2025-11-17T02:43:33.118453,2025-11-17T02:43:33.118453
con_004114,art_000596,ven_000478,2024-05-09T20:15:00,premium:103.4|vip:172.34|early_bird:55.15|standing:62.04|seated:82.72,7116,676945.08,completed,2025-11-17T02:43:33.118487,2025-11-17T02:43:33.118487
con_004115,art_000778,ven_000447,2022-08-27T21:00:00,early_bird:51.45|standing:57.88|seated:77.18,854,53093.18,completed,2025-11-17T02:43:33.118494,2025-11-17T02:43:33.118494
con_004116,art_000219,ven_000119,2023-12-10T20:15:00,general:65.65|vip:164.12|early_bird:52.52|standing:59.09,6578,561399.41,completed,2025-11-17T02:43:33.118501,2025-11-17T02:43:33.118501
con_004117,art_000733,ven_000026,2023-01-27T20:30:00,general:53.33|seated:64.0,6880,403615.2,completed,2025-11-17T02:43:33.118508,2025-11-17T02:43:33.118508
con_004118,art_000384,ven_000493,2024-06-28T21:30:00,general:58.77|premium:88.16|standing:52.9|seated:70.53,9540,644808.6,completed,2025-11-17T02:43:33.118515,2025-11-17T02:43:33.118515
con_004119,art_000502,ven_000192,2022-08-06T20:15:00,general:53.18|early_bird:42.54|standing:47.86,3298,157842.28,completed,2025-11-17T02:43:33.118521,2025-11-17T02:43:33.118522
con_004120,art_000364,ven_000024,2024-01-21T19:45:00,general:99.58|premium:149.37|early_bird:79.66|standing:89.62,34143,3569906.72,completed,2025-11-17T02:43:33.118528,2025-11-17T02:43:33.118529
con_004121,art_000029,ven_000319,2024-04-09T21:00:00,general:40.21|premium:60.32|vip:100.53|early_bird:32.17|standing:36.19|seated:48.26,876,46381.28,completed,2025-11-17T02:43:33.118536,2025-11-17T02:43:33.118536
con_004122,art_000517,ven_000009,2022-02-17T21:15:00,general:50.32|standing:45.29|seated:60.38,6456,335690.48,completed,2025-11-17T02:43:33.118542,2025-11-17T02:43:33.118542
con_004123,art_000644,ven_000426,2025-07-27T20:15:00,general:38.28|premium:57.42|vip:95.7|standing:34.45,1049,59229.16,completed,2025-11-17T02:43:33.118549,2025-11-17T02:43:33.118549
con_004124,art_000264,ven_000267,2021-04-06T19:30:00,general:55.94|premium:83.91|vip:139.86|early_bird:44.75|standing:50.35,319,23912.88,completed,2025-11-17T02:43:33.118557,2025-11-17T02:43:33.118557
con_004125,art_000178,ven_000217,2025-11-22T19:15:00,general:70.71|premium:106.07|early_bird:56.57,,,scheduled,2025-11-17T02:43:33.118565,2025-11-17T02:43:33.118565
con_004126,art_000787,ven_000157,2026-04-15T19:00:00,general:50.84|premium:76.27|early_bird:40.68|seated:61.01,,,scheduled,2025-11-17T02:43:33.118573,2025-11-17T02:43:33.118573
con_004127,art_000218,ven_000010,2024-08-09T20:30:00,general:75.46|premium:113.19|vip:188.65|early_bird:60.37|seated:90.55,12631,1334389.36,completed,2025-11-17T02:43:33.118581,2025-11-17T02:43:33.118581
con_004128,art_000887,ven_000213,2024-03-03T18:30:00,general:103.02|vip:257.56|early_bird:82.42|standing:92.72|seated:123.63,34949,4608724.63,completed,2025-11-17T02:43:33.118589,2025-11-17T02:43:33.118589
con_004129,art_000196,ven_000136,2025-11-25T18:45:00,general:50.15|early_bird:40.12|standing:45.13|seated:60.18,,,scheduled,2025-11-17T02:43:33.118597,2025-11-17T02:43:33.118597
con_004130,art_000107,ven_000376,2022-09-10T18:15:00,general:82.1|vip:205.25|standing:73.89|seated:98.52,11450,1316063.0,completed,2025-11-17T02:43:33.118604,2025-11-17T02:43:33.118604
